sku,sku_name,category,supplier_id,location_id,storage_bin,quantity_kg,reorder_level_kg,unit_cost_myr,last_restocked,expiry_date,is_hazardous
SKU-00039,Wooden Pallet Std,MEDICAL,SUP-064,LOC-002,WH-B-BIN-59,342.0 KG,40,552.10,Jun 08 2026,,false
SKU-00040,Steel Shelving Unit,RAW_MATERIALS,SUP-070,LOC-018,WH-R-BIN-60,343.0 KG,,473.29,02/06/2026,2027-07-18,false
SKU-00041,,CHEMICALS,SUP-198,LOC-010,WH-J-BIN-61,125.0,20,356.49,May 29 2026,,true
SKU-00042,,ELECTRONICS,SUP-115,LOC-019,WH-S-BIN-62,271.0kg,25,752.15,26/04/2026,2027-06-06,false
SKU-00043,,FOOD_DRY,SUP-077,LOC-011,WH-K-BIN-63,184.0kg,,577.56,May 16 2026,Dec 06 2026,false
SKU-00044,Chain Block 1T,FOOD_COLD,SUP-190,LOC-012,WH-L-BIN-64,498.0 KG,15,154.55,Mar 30 2026,,false
SKU-00045,,PACKAGING,SUP-165,LOC-018,WH-R-BIN-65,464.0,30,197.53,2026-05-30,,false
SKU-00047,Welding Rod 3.2mm,PPE,SUP-134,LOC-002,WH-B-BIN-67,189.0 KG,,777.96,Jun 08 2026,09/08/2026,false
SKU-00049,,MEDICAL,SUP-174,Warehouse D,WH-D-BIN-69,36.0,25,148.29,Apr 14 2026,,false
SKU-00050,Racking Beam 2.4m,RAW_MATERIALS,SUP-186,wh-p,WH-P-BIN-70,5.0 KG,,120.98,May 30 2026,,false
SKU-00051,Stretch Hood Film,CHEMICALS,SUP-161,LOC-010,WH-J-BIN-71,83.0kg,25,386.91,2026-03-07,,true
SKU-00052,Load Cell 500kg,ELECTRONICS,SUP-195,LOC-003,WH-C-BIN-72,421.0kilogram,,741.79,01/04/2026,,false
SKU-00053,Dock Bumpers Pair,FOOD_DRY,SUP-165,LOC-005,WH-E-BIN-73,27.0,30,397.59,Apr 08 2026,Sep 23 2026,false
SKU-00054,Floor Marking Paint,FOOD_COLD,SUP-197,whse r,WH-R-BIN-74,61.0 KG,,722.53,2026-03-21,,false
SKU-00055,Battery Charger 24V,PACKAGING,SUP-188,LOC-001,WH-A-BIN-75,370.0kilogram,,220.54,May 31 2026,27/09/2026,false
SKU-00056,Mesh Security Cage,MACHINERY_PARTS,SUP-151,Warehouse I,WH-I-BIN-76,14.0,25,779.11,2026-03-26,,false
SKU-00057,,PPE,SUP-157,Warehouse C,WH-C-BIN-77,3.0kilogram,25,388.42,Feb 27 2026,,false
SKU-00058,Pallet Strap Tool,CLEANING,SUP-177,LOC-011,WH-K-BIN-78,481.0kg,30,349.83,Apr 22 2026,,false
SKU-00059,Coolant Concentrate,MEDICAL,SUP-131,LOC-015,WH-O-BIN-79,376.0kilogram,20,541.52,2026-02-17,,false
SKU-00060,,RAW_MATERIALS,SUP-046,LOC-004,WH-D-BIN-80,314.0kg,10,683.71,2025-12-30,,false
SKU-00061,Steel Bolt M8,CHEMICALS,SUP-023,LOC-020,WH-T-BIN-01,214.0kilogram,25,533.35,10/02/2026,,false
SKU-00062,Hydraulic Hose 2in,ELECTRONICS,SUP-033,LOC-001,WH-A-BIN-02,351.0 KG,,589.77,2026-03-29,,false
SKU-00063,Industrial Solvent 5L,FOOD_DRY,SUP-047,LOC-011,WH-K-BIN-03,278.0kg,25,158.37,Dec 18 2025,,false
SKU-00064,,FOOD_COLD,SUP-057,LOC-001,WH-A-BIN-04,299.0kg,30,337.20,2026-04-03,,false
SKU-00065,Safety Gloves L,PACKAGING,SUP-088,LOC-014,WH-N-BIN-05,308.0kg,0,478.25,Dec 29 2025,,false
SKU-00066,Conveyor Belt Patch,MACHINERY_PARTS,SUP-107,whse r,WH-R-BIN-06,350.0,,481.64,05/02/2026,,false
SKU-00067,Shrink Wrap Film Roll,PPE,SUP-179,LOC-016,WH-P-BIN-07,328.0kilogram,20,8.15,2026-01-18,,false
SKU-00068,Label Printer Ribbon,CLEANING,SUP-043,LOC-005,WH-E-BIN-08,303.0kg,25,377.71,2026-01-01,,false
SKU-00069,Dock Leveler Seal,MEDICAL,SUP-121,LOC-007,WH-G-BIN-09,210.0kg,20,393.91,2026-03-13,,false
SKU-00070,LED Warehouse Light,RAW_MATERIALS,SUP-084,LOC-010,WH-J-BIN-10,381.0kg,25,260.79,14/06/2026,,false
SKU-00071,,CHEMICALS,SUP-037,LOC-019,WH-S-BIN-11,402.0kg,20,16.42,06/02/2026,,true
SKU-00072,Pallet Jack Wheel,ELECTRONICS,SUP-039,LOC-005,WH-E-BIN-12,197.0,15,208.43,2026-05-11,,false
SKU-00073,Barcode Scanner,FOOD_DRY,SUP-108,LOC-006,WH-F-BIN-13,176.0kilogram,25,300.01,2026-06-15,,false
SKU-00074,Fire Extinguisher 4kg,FOOD_COLD,SUP-072,WH-S,WH-S-BIN-14,483.0 KG,0,774.22,Jan 01 2026,,false
SKU-00075,,PACKAGING,SUP-060,LOC-015,WH-O-BIN-15,166.0,10,338.67,09/05/2026,18/02/2027,false
SKU-00076,,MACHINERY_PARTS,SUP-126,WH-I,WH-I-BIN-16,18.0kg,25,773.49,31/05/2026,2027-06-29,false
SKU-00077,Cable Tie Assorted,PPE,SUP-018,whse p,WH-P-BIN-17,45.0kilogram,10,618.48,2026-01-31,,false
SKU-00078,Dust Mask N95 Pack,CLEANING,SUP-070,LOC-014,WH-N-BIN-18,342.0 KG,10,479.06,2026-03-08,,false
SKU-00079,Wooden Pallet Std,MEDICAL,SUP-123,LOC-020,WH-T-BIN-19,145.0 KG,30,631.56,19/04/2026,,false
SKU-00080,Steel Shelving Unit,RAW_MATERIALS,SUP-197,LOC-020,WH-T-BIN-20,145.0kg,15,422.53,2026-02-26,,false
SKU-00081,Hand Truck,CHEMICALS,SUP-132,Warehouse R,WH-R-BIN-21,302.0,15,465.52,31/01/2026,,true
SKU-00082,Spill Kit 20L,ELECTRONICS,SUP-032,Warehouse Q,WH-Q-BIN-22,127.0,25,773.48,May 20 2026,,false
SKU-00083,Epoxy Resin 1L,FOOD_DRY,SUP-090,LOC-013,WH-M-BIN-23,400.0 KG,15,393.94,Jan 04 2026,,false
SKU-00084,Chain Block 1T,FOOD_COLD,SUP-182,LOC-020,WH-T-BIN-24,335.0kilogram,40,393.41,2026-01-05,,false
SKU-00085,Temperature Logger,PACKAGING,SUP-035,LOC-012,WH-L-BIN-25,316.0,10,206.01,14/01/2026,2027-04-06,false
SKU-00086,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-008,wh-m,WH-M-BIN-26,120.0kg,,142.85,Jan 09 2026,,false
SKU-00087,Welding Rod 3.2mm,PPE,SUP-015,WH-L,WH-L-BIN-27,222.0 KG,30,125.10,Dec 28 2025,,false
SKU-00088,Compressed Air Hose,CLEANING,SUP-048,LOC-014,WH-N-BIN-28,65.0 KG,30,353.41,Feb 22 2026,,false
SKU-00089,First Aid Refill,MEDICAL,SUP-106,wh-r,WH-R-BIN-29,363.0 KG,25,386.76,30/01/2026,,false
SKU-00090,Racking Beam 2.4m,RAW_MATERIALS,SUP-156,LOC-003,WH-C-BIN-30,203.0kg,10,726.09,Feb 07 2026,,false
SKU-00091,Stretch Hood Film,CHEMICALS,SUP-146,LOC-019,WH-S-BIN-31,4.0,15,225.94,26/12/2025,,false
SKU-00092,Load Cell 500kg,ELECTRONICS,SUP-036,Warehouse I,WH-I-BIN-32,8.0,25,787.17,Dec 20 2025,Dec 06 2026,false
SKU-00093,,FOOD_DRY,SUP-128,wh-p,WH-P-BIN-33,219.0kg,15,220.45,Jan 11 2026,,false
SKU-00094,Floor Marking Paint,FOOD_COLD,SUP-158,LOC-004,WH-D-BIN-34,441.0,30,170.76,18/01/2026,,false
SKU-00095,,PACKAGING,SUP-006,LOC-010,WH-J-BIN-35,141.0 KG,,147.62,16/02/2026,,false
SKU-00097,Humidity Sensor Probe,PPE,SUP-141,Warehouse T,WH-T-BIN-37,263.0kilogram,20,529.10,02/02/2026,,false
SKU-00098,Pallet Strap Tool,CLEANING,SUP-009,whse k,WH-K-BIN-38,258.0kilogram,10,566.12,2026-04-18,,false
SKU-00099,Coolant Concentrate,MEDICAL,SUP-166,LOC-017,WH-Q-BIN-39,375.0kilogram,40,634.08,Jun 09 2026,,false
SKU-00100,Wheel Chock Rubber,RAW_MATERIALS,SUP-160,LOC-019,WH-S-BIN-40,321.0,0,344.13,22/12/2025,,false
SKU-00102,Hydraulic Hose 2in,ELECTRONICS,SUP-166,WH-I,WH-I-BIN-42,468.0,0,552.69,24/03/2026,,false
SKU-00103,Industrial Solvent 5L,FOOD_DRY,SUP-069,whse c,WH-C-BIN-43,34.0kilogram,30,598.62,19/03/2026,,false
SKU-00104,Forklift Battery 24V,FOOD_COLD,SUP-125,Warehouse T,WH-T-BIN-44,159.0kilogram,20,636.29,Apr 16 2026,,false
SKU-00105,Safety Gloves L,PACKAGING,SUP-076,LOC-013,WH-M-BIN-45,309.0 KG,30,390.88,20/01/2026,,false
SKU-00107,Shrink Wrap Film Roll,PPE,SUP-117,LOC-015,WH-O-BIN-47,96.0kilogram,15,247.37,Mar 11 2026,,false
SKU-00108,Label Printer Ribbon,CLEANING,SUP-194,whse c,WH-C-BIN-48,498.0kg,20,10.36,2026-02-08,,false
SKU-00109,Dock Leveler Seal,MEDICAL,SUP-035,LOC-001,WH-A-BIN-49,416.0kilogram,25,382.05,Feb 28 2026,,false
SKU-00111,,CHEMICALS,SUP-178,wh_n,WH-N-BIN-51,144.0kilogram,30,717.90,2026-05-19,,true
SKU-00112,Pallet Jack Wheel,ELECTRONICS,SUP-142,LOC-008,WH-H-BIN-52,352.0kilogram,25,413.55,May 28 2026,Feb 23 2027,false
SKU-00113,Barcode Scanner,FOOD_DRY,SUP-195,wh-e,WH-E-BIN-53,274.0kg,10,323.23,Jan 08 2026,Jul 28 2026,false
SKU-00114,Fire Extinguisher 4kg,FOOD_COLD,SUP-090,LOC-003,WH-C-BIN-54,291.0,20,455.57,2026-01-17,,false
SKU-00115,PVC Pipe 50mm,PACKAGING,SUP-037,wh_f,WH-F-BIN-55,152.0 KG,0,286.03,Feb 24 2026,,false
SKU-00116,Rubber Gasket Set,MACHINERY_PARTS,SUP-047,LOC-011,WH-K-BIN-56,112.0kg,,778.12,Jan 09 2026,,false
SKU-00117,Cable Tie Assorted,PPE,SUP-072,whse j,WH-J-BIN-57,62.0kilogram,0,460.53,Dec 30 2025,04/05/2027,false
SKU-00119,Wooden Pallet Std,MEDICAL,SUP-145,WH-M,WH-M-BIN-59,121.0kilogram,30,65.15,2026-02-24,2027-04-24,false
SKU-00120,Steel Shelving Unit,RAW_MATERIALS,SUP-084,LOC-019,WH-S-BIN-60,1.0,30,528.12,2026-02-24,,false
SKU-00121,Hand Truck,CHEMICALS,SUP-095,LOC-020,WH-T-BIN-61,28.0kilogram,40,168.52,18/05/2026,,false
SKU-00122,Spill Kit 20L,ELECTRONICS,SUP-036,LOC-003,WH-C-BIN-62,456.0kilogram,30,519.21,2026-05-30,30/03/2027,false
SKU-00123,Epoxy Resin 1L,FOOD_DRY,SUP-049,LOC-015,WH-O-BIN-63,371.0kg,10,184.90,Jan 31 2026,,false
SKU-00124,,FOOD_COLD,SUP-018,WH-E,WH-E-BIN-64,180.0kg,20,799.35,Feb 03 2026,,false
SKU-00125,,PACKAGING,SUP-155,WH-S,WH-S-BIN-65,317.0kilogram,0,318.43,Feb 06 2026,,false
SKU-00126,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-061,LOC-019,WH-S-BIN-66,419.0kg,10,47.01,10/05/2026,,false
SKU-00127,Welding Rod 3.2mm,PPE,SUP-129,LOC-003,WH-C-BIN-67,44.0kilogram,20,448.59,Apr 28 2026,,false
SKU-00128,Compressed Air Hose,CLEANING,SUP-147,LOC-004,WH-D-BIN-68,96.0 KG,10,584.19,Mar 17 2026,Jul 10 2027,false
SKU-00129,First Aid Refill,MEDICAL,SUP-146,LOC-017,WH-Q-BIN-69,186.0kilogram,25,56.23,2026-04-07,,false
SKU-00130,,RAW_MATERIALS,SUP-004,LOC-009,WH-I-BIN-70,467.0,,664.32,Mar 17 2026,,false
SKU-00131,Stretch Hood Film,CHEMICALS,SUP-118,LOC-010,WH-J-BIN-71,338.0kg,10,513.89,2026-06-02,,false
SKU-00132,,ELECTRONICS,SUP-065,wh_l,WH-L-BIN-72,254.0kg,30,270.33,Mar 10 2026,,false
SKU-00134,Floor Marking Paint,FOOD_COLD,SUP-187,LOC-001,WH-A-BIN-74,446.0kg,10,799.42,Apr 07 2026,,false
SKU-00135,Battery Charger 24V,PACKAGING,SUP-028,LOC-013,WH-M-BIN-75,25.0kg,20,623.36,20/04/2026,25/06/2027,false
SKU-00137,,PPE,SUP-102,LOC-014,WH-N-BIN-77,211.0 KG,40,46.13,2026-03-15,,false
SKU-00138,Pallet Strap Tool,CLEANING,SUP-090,LOC-001,WH-A-BIN-78,58.0 KG,30,557.59,Feb 26 2026,,false
SKU-00139,Coolant Concentrate,MEDICAL,SUP-125,LOC-011,WH-K-BIN-79,476.0kg,30,382.08,2025-12-18,,false
SKU-00140,,RAW_MATERIALS,SUP-150,LOC-008,WH-H-BIN-80,494.0,10,182.15,08/05/2026,,false
SKU-00141,Steel Bolt M8,CHEMICALS,SUP-152,LOC-019,WH-S-BIN-01,380.0kg,10,67.95,21/01/2026,,false
SKU-00142,Hydraulic Hose 2in,ELECTRONICS,SUP-005,LOC-013,WH-M-BIN-02,15.0,30,625.82,08/02/2026,,false
SKU-00143,Industrial Solvent 5L,FOOD_DRY,SUP-196,LOC-003,WH-C-BIN-03,465.0kg,0,202.43,2025-12-31,,false
SKU-00144,Forklift Battery 24V,FOOD_COLD,SUP-044,WH-H,WH-H-BIN-04,1.0kg,10,334.39,Dec 25 2025,12/06/2027,false
SKU-00145,Safety Gloves L,PACKAGING,SUP-061,wh-e,WH-E-BIN-05,250.0,25,442.67,20/04/2026,,false
SKU-00146,Conveyor Belt Patch,MACHINERY_PARTS,SUP-002,LOC-008,WH-H-BIN-06,483.0 KG,30,297.26,2026-05-05,27/11/2026,false
SKU-00147,Shrink Wrap Film Roll,PPE,SUP-126,LOC-008,WH-H-BIN-07,491.0,30,309.93,2026-04-26,2026-12-21,false
SKU-00148,,CLEANING,SUP-132,whse f,WH-F-BIN-08,155.0kg,25,334.64,04/03/2026,,false
SKU-00149,Dock Leveler Seal,MEDICAL,SUP-101,LOC-018,WH-R-BIN-09,409.0,25,766.83,2026-01-25,,false
SKU-00152,Pallet Jack Wheel,ELECTRONICS,SUP-143,wh_l,WH-L-BIN-12,356.0,,603.42,2026-01-27,,false
SKU-00153,Barcode Scanner,FOOD_DRY,SUP-084,LOC-004,WH-D-BIN-13,446.0kg,25,730.47,Mar 27 2026,,false
SKU-00155,PVC Pipe 50mm,PACKAGING,SUP-177,LOC-018,WH-R-BIN-15,432.0,,87.02,04/01/2026,,false
SKU-00156,Rubber Gasket Set,MACHINERY_PARTS,SUP-124,LOC-002,WH-B-BIN-16,337.0kilogram,25,220.44,2026-05-19,,false
SKU-00157,Cable Tie Assorted,PPE,SUP-136,whse j,WH-J-BIN-17,466.0 KG,30,606.64,04/01/2026,,false
SKU-00158,Dust Mask N95 Pack,CLEANING,SUP-076,WH-D,WH-D-BIN-18,238.0kg,,526.94,Mar 20 2026,,false
SKU-00160,Steel Shelving Unit,RAW_MATERIALS,SUP-024,LOC-015,WH-O-BIN-20,21.0kilogram,10,292.03,10/05/2026,,false
SKU-00161,Hand Truck,CHEMICALS,SUP-101,LOC-013,WH-M-BIN-21,294.0 KG,25,627.45,Dec 27 2025,,true
SKU-00163,Epoxy Resin 1L,FOOD_DRY,SUP-128,WH-P,WH-P-BIN-23,241.0kg,25,283.05,Jan 13 2026,,false
SKU-00165,Temperature Logger,PACKAGING,SUP-071,LOC-008,WH-H-BIN-25,492.0 KG,20,83.62,2026-02-26,29/04/2027,false
SKU-00166,,MACHINERY_PARTS,SUP-048,WH-F,WH-F-BIN-26,239.0kg,25,249.16,Jan 01 2026,,false
SKU-00167,Welding Rod 3.2mm,PPE,SUP-135,whse d,WH-D-BIN-27,25.0kg,40,439.84,17/04/2026,,false
SKU-00168,Compressed Air Hose,CLEANING,SUP-056,LOC-013,WH-M-BIN-28,191.0,40,601.99,2026-04-25,2027-01-23,false
SKU-00170,Racking Beam 2.4m,RAW_MATERIALS,SUP-022,LOC-012,WH-L-BIN-30,13.0kg,40,92.72,19/05/2026,,false
SKU-00171,Stretch Hood Film,CHEMICALS,SUP-002,LOC-015,WH-O-BIN-31,268.0,15,239.09,19/02/2026,,false
SKU-00172,Load Cell 500kg,ELECTRONICS,SUP-050,WH-S,WH-S-BIN-32,107.0kilogram,25,711.33,2026-05-18,29/05/2027,false
SKU-00173,Dock Bumpers Pair,FOOD_DRY,SUP-196,whse p,WH-P-BIN-33,58.0 KG,25,327.04,2026-05-05,,false
SKU-00174,Floor Marking Paint,FOOD_COLD,SUP-089,LOC-006,WH-F-BIN-34,299.0 KG,30,791.35,Apr 07 2026,,false
SKU-00175,Battery Charger 24V,PACKAGING,SUP-031,wh_g,WH-G-BIN-35,344.0kg,,545.82,09/02/2026,,false
SKU-00176,Mesh Security Cage,MACHINERY_PARTS,SUP-004,LOC-010,WH-J-BIN-36,249.0kg,30,692.47,2026-04-27,,false
SKU-00177,Humidity Sensor Probe,PPE,SUP-123,LOC-020,WH-T-BIN-37,314.0kg,15,279.08,Mar 20 2026,22/03/2027,false
SKU-00178,Pallet Strap Tool,CLEANING,SUP-125,LOC-015,WH-O-BIN-38,312.0 KG,30,406.42,2026-04-14,Sep 17 2026,false
SKU-00179,,MEDICAL,SUP-068,LOC-010,WH-J-BIN-39,188.0,15,478.66,2026-04-10,,false
SKU-00180,Wheel Chock Rubber,RAW_MATERIALS,SUP-081,LOC-011,WH-K-BIN-40,319.0,10,232.94,13/03/2026,,false
SKU-00181,Steel Bolt M8,CHEMICALS,SUP-132,WH-E,WH-E-BIN-41,141.0 KG,25,55.20,26/02/2026,,false
SKU-00182,Hydraulic Hose 2in,ELECTRONICS,SUP-172,wh_c,WH-C-BIN-42,44.0kilogram,25,305.75,2026-01-11,,false
SKU-00183,Industrial Solvent 5L,FOOD_DRY,SUP-078,LOC-004,WH-D-BIN-43,186.0,20,768.37,01/05/2026,2027-07-03,false
SKU-00184,Forklift Battery 24V,FOOD_COLD,SUP-025,Warehouse A,WH-A-BIN-44,204.0,0,78.31,2026-02-24,,false
SKU-00185,Safety Gloves L,PACKAGING,SUP-098,LOC-004,WH-D-BIN-45,172.0,40,380.28,2026-04-28,,false
SKU-00186,Conveyor Belt Patch,MACHINERY_PARTS,SUP-109,LOC-016,WH-P-BIN-46,20.0,30,59.22,2026-02-10,Nov 29 2026,false
SKU-00188,Label Printer Ribbon,CLEANING,SUP-159,LOC-001,WH-A-BIN-48,269.0 KG,10,83.50,Mar 31 2026,,false
SKU-00189,Dock Leveler Seal,MEDICAL,SUP-027,LOC-012,WH-L-BIN-49,318.0kg,,686.01,Dec 31 2025,,false
SKU-00190,,RAW_MATERIALS,SUP-084,wh_l,WH-L-BIN-50,416.0kg,,171.72,Jan 26 2026,,false
SKU-00191,,CHEMICALS,SUP-120,whse b,WH-B-BIN-51,324.0 KG,15,676.23,Feb 03 2026,,true
SKU-00194,Fire Extinguisher 4kg,FOOD_COLD,SUP-098,LOC-003,WH-C-BIN-54,296.0kilogram,0,113.66,Feb 16 2026,,false
SKU-00196,Rubber Gasket Set,MACHINERY_PARTS,SUP-153,LOC-001,WH-A-BIN-56,36.0,30,579.32,Mar 09 2026,,false
SKU-00197,Cable Tie Assorted,PPE,SUP-065,whse i,WH-I-BIN-57,21.0kilogram,20,303.37,15/06/2026,,false
SKU-00198,Dust Mask N95 Pack,CLEANING,SUP-092,LOC-009,WH-I-BIN-58,390.0 KG,,39.97,May 25 2026,,false
SKU-00199,Wooden Pallet Std,MEDICAL,SUP-123,Warehouse Q,WH-Q-BIN-59,3.0kilogram,15,659.66,Apr 15 2026,,false
SKU-00200,Steel Shelving Unit,RAW_MATERIALS,SUP-117,Warehouse E,WH-E-BIN-60,105.0,15,666.52,2026-01-10,,false
SKU-00202,Spill Kit 20L,ELECTRONICS,SUP-054,LOC-009,WH-I-BIN-62,489.0,,266.90,2026-06-03,,false
SKU-00203,Epoxy Resin 1L,FOOD_DRY,SUP-119,LOC-009,WH-I-BIN-63,202.0kg,15,133.12,29/12/2025,,false
SKU-00204,Chain Block 1T,FOOD_COLD,SUP-067,LOC-012,WH-L-BIN-64,26.0kg,30,276.49,Apr 23 2026,,false
SKU-00205,Temperature Logger,PACKAGING,SUP-120,Warehouse S,WH-S-BIN-65,413.0kg,15,157.40,Dec 29 2025,,false
SKU-00206,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-158,WH-L,WH-L-BIN-66,242.0 KG,30,507.50,May 31 2026,,false
SKU-00207,Welding Rod 3.2mm,PPE,SUP-157,LOC-001,WH-A-BIN-67,338.0 KG,30,706.22,Dec 18 2025,,false
SKU-00208,,CLEANING,SUP-023,Warehouse K,WH-K-BIN-68,355.0,20,234.19,2026-05-29,30/01/2027,false
SKU-00210,,RAW_MATERIALS,SUP-180,LOC-003,WH-C-BIN-70,242.0kg,,41.41,Jan 02 2026,,false
SKU-00211,,CHEMICALS,SUP-179,LOC-006,WH-F-BIN-71,493.0kg,20,343.56,Jun 05 2026,,false
SKU-00214,,FOOD_COLD,SUP-043,LOC-006,WH-F-BIN-74,286.0kg,15,371.07,Jan 09 2026,,false
SKU-00215,Battery Charger 24V,PACKAGING,SUP-138,LOC-007,WH-G-BIN-75,325.0kilogram,40,295.09,Jan 23 2026,,false
SKU-00217,Humidity Sensor Probe,PPE,SUP-084,LOC-005,WH-E-BIN-77,348.0 KG,10,259.02,14/01/2026,,false
SKU-00219,Coolant Concentrate,MEDICAL,SUP-118,LOC-015,WH-O-BIN-79,223.0kilogram,,677.11,2026-02-04,2027-04-05,false
SKU-00220,Wheel Chock Rubber,RAW_MATERIALS,SUP-172,LOC-020,WH-T-BIN-80,243.0 KG,20,327.46,Mar 19 2026,24/03/2027,false
SKU-00222,,ELECTRONICS,SUP-021,LOC-007,WH-G-BIN-02,9.0kilogram,,197.82,Jan 02 2026,,false
SKU-00223,Industrial Solvent 5L,FOOD_DRY,SUP-127,WH-Q,WH-Q-BIN-03,422.0 KG,,628.56,01/05/2026,,false
SKU-00225,Safety Gloves L,PACKAGING,SUP-189,LOC-010,WH-J-BIN-05,129.0kg,30,541.37,2026-03-23,,false
SKU-00226,Conveyor Belt Patch,MACHINERY_PARTS,SUP-074,whse o,WH-O-BIN-06,279.0kilogram,,495.51,2026-02-02,,false
SKU-00227,Shrink Wrap Film Roll,PPE,SUP-144,wh-g,WH-G-BIN-07,85.0,,230.51,Jun 06 2026,,false
SKU-00228,Label Printer Ribbon,CLEANING,SUP-050,LOC-020,WH-T-BIN-08,372.0kilogram,20,139.96,30/05/2026,,false
SKU-00229,Dock Leveler Seal,MEDICAL,SUP-017,LOC-012,WH-L-BIN-09,120.0kilogram,25,305.06,2026-06-10,,false
SKU-00230,,RAW_MATERIALS,SUP-137,wh_n,WH-N-BIN-10,313.0kilogram,40,588.42,2026-05-08,,false
SKU-00231,Nitrile Gloves Box,CHEMICALS,SUP-121,LOC-009,WH-I-BIN-11,203.0kilogram,10,713.39,Jun 11 2026,,false
SKU-00232,Pallet Jack Wheel,ELECTRONICS,SUP-010,LOC-003,WH-C-BIN-12,129.0kg,0,131.54,2026-05-20,,false
SKU-00233,Barcode Scanner,FOOD_DRY,SUP-054,LOC-005,WH-E-BIN-13,193.0 KG,30,688.41,Mar 01 2026,2026-09-03,false
SKU-00234,Fire Extinguisher 4kg,FOOD_COLD,SUP-132,LOC-020,WH-T-BIN-14,89.0 KG,15,729.16,2026-05-21,,false
SKU-00235,PVC Pipe 50mm,PACKAGING,SUP-033,wh_i,WH-I-BIN-15,229.0kg,15,331.14,2026-05-14,,false
SKU-00237,Cable Tie Assorted,PPE,SUP-082,LOC-009,WH-I-BIN-17,485.0kilogram,,31.01,2026-03-25,,false
SKU-00238,,CLEANING,SUP-159,LOC-004,WH-D-BIN-18,270.0 KG,25,441.26,Jun 07 2026,,false
SKU-00239,,MEDICAL,SUP-174,LOC-003,WH-C-BIN-19,347.0 KG,10,168.03,2026-02-27,,false
SKU-00241,Hand Truck,CHEMICALS,SUP-051,LOC-006,WH-F-BIN-21,381.0,15,634.89,2026-03-01,2027-01-13,false
SKU-00242,Spill Kit 20L,ELECTRONICS,SUP-054,LOC-002,WH-B-BIN-22,387.0,15,565.15,2026-05-24,,false
SKU-00243,,FOOD_DRY,SUP-088,wh-b,WH-B-BIN-23,62.0 KG,25,563.16,May 21 2026,2026-10-26,false
SKU-00244,Chain Block 1T,FOOD_COLD,SUP-076,LOC-012,WH-L-BIN-24,193.0,20,751.55,2026-02-15,,false
SKU-00245,Temperature Logger,PACKAGING,SUP-164,LOC-014,WH-N-BIN-25,102.0 KG,0,7.26,Apr 30 2026,,false
SKU-00246,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-085,LOC-007,WH-G-BIN-26,22.0,25,13.61,10/01/2026,,false
SKU-00247,Welding Rod 3.2mm,PPE,SUP-137,wh_t,WH-T-BIN-27,280.0kilogram,25,299.72,2026-02-12,2027-07-21,false
SKU-00248,Compressed Air Hose,CLEANING,SUP-112,Warehouse R,WH-R-BIN-28,500.0 KG,25,458.00,Jan 22 2026,,false
SKU-00249,First Aid Refill,MEDICAL,SUP-171,LOC-007,WH-G-BIN-29,75.0kg,30,100.42,Jan 06 2026,,false
SKU-00250,Racking Beam 2.4m,RAW_MATERIALS,SUP-075,WH-S,WH-S-BIN-30,438.0,30,312.24,2026-05-02,,false
SKU-00252,Load Cell 500kg,ELECTRONICS,SUP-154,Warehouse C,WH-C-BIN-32,10.0kg,40,291.10,May 18 2026,,false
SKU-00253,Dock Bumpers Pair,FOOD_DRY,SUP-084,LOC-016,WH-P-BIN-33,409.0 KG,30,170.17,24/04/2026,Mar 04 2027,false
SKU-00254,Floor Marking Paint,FOOD_COLD,SUP-043,LOC-007,WH-G-BIN-34,37.0kg,25,475.32,2026-03-05,,false
SKU-00256,Mesh Security Cage,MACHINERY_PARTS,SUP-111,Warehouse Q,WH-Q-BIN-36,474.0kg,0,296.44,2026-01-28,,false
SKU-00258,Pallet Strap Tool,CLEANING,SUP-023,LOC-003,WH-C-BIN-38,102.0kg,25,555.85,Mar 17 2026,Jun 24 2027,false
SKU-00259,Coolant Concentrate,MEDICAL,SUP-079,wh-c,WH-C-BIN-39,335.0,40,630.07,2026-03-04,,false
SKU-00260,Wheel Chock Rubber,RAW_MATERIALS,SUP-176,WH-L,WH-L-BIN-40,168.0kg,0,64.38,20/03/2026,,false
SKU-00261,,CHEMICALS,SUP-113,LOC-012,WH-L-BIN-41,53.0kilogram,25,544.90,28/12/2025,,false
SKU-00262,Hydraulic Hose 2in,ELECTRONICS,SUP-085,whse o,WH-O-BIN-42,21.0kg,30,463.42,Mar 23 2026,,false
SKU-00264,Forklift Battery 24V,FOOD_COLD,SUP-116,WH-T,WH-T-BIN-44,116.0kg,30,240.92,Apr 11 2026,,false
SKU-00265,,PACKAGING,SUP-049,LOC-006,WH-F-BIN-45,154.0 KG,10,135.32,May 21 2026,,false
SKU-00266,Conveyor Belt Patch,MACHINERY_PARTS,SUP-089,Warehouse F,WH-F-BIN-46,465.0 KG,40,38.21,May 11 2026,,false
SKU-00268,Label Printer Ribbon,CLEANING,SUP-132,wh_t,WH-T-BIN-48,5.0kg,10,698.50,2026-01-08,May 06 2027,false
SKU-00269,Dock Leveler Seal,MEDICAL,SUP-030,LOC-019,WH-S-BIN-49,83.0,20,84.85,2026-06-15,,false
