shipment_id,sku,supplier_id,destination_location_id,quantity_kg,status,expected_arrival,actual_arrival,carrier,tracking_number,cost_myr
SHP-109263,SKU-00280,SUP-104,LOC-002,234,DELIVERED,2026-06-08,2026-06-09,DHL MY,TRK1697997609,885.81
SHP-109264,SKU-00249,SUP-024,LOC-020,222,PENDING,2026-07-01,,GDEX,TRK8684885664,819.82
SHP-109265,SKU-00214,SUP-133,LOC-006,325,DELIVERED,2026-08-05,2026-08-06,TNT Malaysia,TRK7780190959,3687.83
SHP-109266,SKU-00304,SUP-117,LOC-005,116,DELIVERED,2026-06-01,2026-06-03,City-Link,TRK3330406060,3976.52
SHP-109267,SKU-00044,SUP-097,LOC-016,327,DELIVERED,2026-08-03,2026-08-05,DHL MY,TRK9426307885,3534.02
SHP-109268,SKU-00065,SUP-027,LOC-015,140,IN_TRANSIT,2026-07-13,,TNT Malaysia,TRK3369947442,4293.01
SHP-109269,SKU-00085,SUP-116,LOC-020,271,IN_TRANSIT,2026-06-16,,Pos Laju,TRK2778922552,4590.65
SHP-109270,SKU-00008,SUP-156,LOC-018,225,DELIVERED,2026-07-15,2026-07-16,GDEX,TRK3472969905,1503.20
SHP-109271,SKU-00487,SUP-182,LOC-003,345,IN_TRANSIT,2026-06-03,,City-Link,TRK1409631606,3639.24
SHP-109272,SKU-00495,SUP-006,LOC-013,402,DELIVERED,2026-08-08,2026-08-09,TNT Malaysia,TRK1522109683,1533.01
SHP-109273,SKU-00361,SUP-057,LOC-003,242,PENDING,2026-07-15,,J&T Express,TRK4331027734,3769.61
SHP-109274,SKU-00347,SUP-128,LOC-019,214,IN_TRANSIT,2026-07-01,,GDEX,TRK1031496809,4495.80
SHP-109275,SKU-00204,SUP-092,LOC-007,368,DELIVERED,2026-07-02,2026-07-03,GDEX,TRK5429209564,120.60
SHP-109276,SKU-00477,SUP-170,LOC-014,207,DELIVERED,2026-07-25,2026-07-25,TNT Malaysia,TRK2537869728,765.81
SHP-109277,SKU-00352,SUP-011,LOC-007,315,DELIVERED,2026-08-07,2026-08-06,J&T Express,TRK3329207824,1044.56
SHP-109278,SKU-00181,SUP-098,LOC-014,287,DELAYED,2026-07-28,,GDEX,TRK3766291491,3308.71
SHP-109279,SKU-00412,SUP-007,LOC-016,57,PENDING,2026-05-25,,Pos Laju,TRK3061848598,3045.08
SHP-109280,SKU-00212,SUP-015,LOC-013,285,DELIVERED,2026-07-08,2026-07-08,J&T Express,TRK6540553511,737.64
SHP-109281,SKU-00024,SUP-173,LOC-016,344,DELIVERED,2026-07-18,2026-07-17,City-Link,TRK5172556404,4495.25
SHP-109282,SKU-00237,SUP-014,LOC-017,13,PENDING,2026-07-15,,TNT Malaysia,TRK8209837411,2002.64
SHP-109283,SKU-00034,SUP-029,LOC-002,383,DELIVERED,2026-07-17,2026-07-16,J&T Express,TRK9793625113,3949.83
SHP-109284,SKU-00075,SUP-080,LOC-012,456,IN_TRANSIT,2026-07-20,,City-Link,TRK2967619369,4622.39
SHP-109285,SKU-00381,SUP-196,LOC-012,418,DELIVERED,2026-06-12,2026-06-14,GDEX,TRK6393030678,3183.52
SHP-109286,SKU-00428,SUP-074,LOC-011,188,DELIVERED,2026-05-08,2026-05-07,Pos Laju,TRK8431482112,4255.85
SHP-109287,SKU-00065,SUP-130,LOC-007,152,DELIVERED,2026-06-05,2026-06-07,J&T Express,TRK2946659254,992.67
SHP-109288,SKU-00292,SUP-199,LOC-011,426,IN_TRANSIT,2026-05-11,,GDEX,TRK1647050700,502.44
SHP-109289,SKU-00079,SUP-193,LOC-003,312,DELIVERED,2026-05-23,2026-05-22,DHL MY,TRK3181057613,2042.68
SHP-109290,SKU-00117,SUP-079,LOC-007,31,DELIVERED,2026-06-20,2026-06-19,City-Link,TRK2468164775,1689.19
SHP-109291,SKU-00347,SUP-062,LOC-019,241,DELAYED,2026-07-25,,Pos Laju,TRK5081798295,4945.65
SHP-109292,SKU-00225,SUP-199,LOC-004,426,PENDING,2026-06-29,,GDEX,TRK4957655100,4308.24
SHP-109293,SKU-00404,SUP-181,LOC-005,179,PENDING,2026-05-13,,J&T Express,TRK1971134828,2877.47
SHP-109294,SKU-00348,SUP-110,LOC-011,341,IN_TRANSIT,2026-05-28,,J&T Express,TRK5447884446,2626.11
SHP-109295,SKU-00480,SUP-042,LOC-008,314,DELIVERED,2026-07-31,2026-07-30,City-Link,TRK3542196429,2016.53
SHP-109296,SKU-00120,SUP-070,LOC-009,50,DELIVERED,2026-06-01,2026-06-02,J&T Express,TRK3536199446,4319.21
SHP-109297,SKU-00107,SUP-174,LOC-016,162,IN_TRANSIT,2026-05-28,,Pos Laju,TRK9391457766,4344.78
SHP-109298,SKU-00150,SUP-116,LOC-003,148,DELIVERED,2026-06-01,2026-06-03,DHL MY,TRK8158314730,3350.26
SHP-109299,SKU-00441,SUP-003,LOC-011,136,IN_TRANSIT,2026-05-17,,TNT Malaysia,TRK6725164764,2639.12
SHP-109300,SKU-00066,SUP-090,LOC-013,52,DELIVERED,2026-07-24,2026-07-26,Pos Laju,TRK2229803966,1360.37
SHP-109301,SKU-00470,SUP-189,LOC-012,83,DELIVERED,2026-08-05,2026-08-04,Pos Laju,TRK6589326232,3013.00
SHP-109302,SKU-00373,SUP-018,LOC-011,25,DELIVERED,2026-06-13,2026-06-15,GDEX,TRK7744646573,788.58
SHP-109303,SKU-00290,SUP-083,LOC-008,152,PENDING,2026-07-23,,J&T Express,TRK2893303430,791.86
SHP-109304,SKU-00090,SUP-168,LOC-012,454,DELAYED,2026-07-25,,City-Link,TRK8330678382,4884.30
SHP-109305,SKU-00113,SUP-106,LOC-002,297,DELIVERED,2026-05-29,2026-05-30,TNT Malaysia,TRK8450339311,4775.78
SHP-109306,SKU-00174,SUP-107,LOC-009,222,IN_TRANSIT,2026-05-17,,J&T Express,TRK4430449838,882.78
SHP-109307,SKU-00467,SUP-065,LOC-017,478,DELIVERED,2026-08-06,2026-08-06,City-Link,TRK2852485433,4716.44
SHP-109308,SKU-00247,SUP-106,LOC-005,172,DELIVERED,2026-06-13,2026-06-15,DHL MY,TRK6611580481,1691.79
SHP-109309,SKU-00027,SUP-196,LOC-007,274,PENDING,2026-06-02,,TNT Malaysia,TRK7835105977,587.77
SHP-109310,SKU-00233,SUP-036,LOC-016,243,DELIVERED,2026-07-09,2026-07-11,TNT Malaysia,TRK5825748912,2100.09
SHP-109311,SKU-00499,SUP-169,LOC-007,242,IN_TRANSIT,2026-05-16,,City-Link,TRK9661527413,1907.75
SHP-109312,SKU-00440,SUP-001,LOC-006,236,IN_TRANSIT,2026-06-19,,GDEX,TRK7099501033,416.89
SHP-109313,SKU-00126,SUP-022,LOC-013,388,IN_TRANSIT,2026-07-31,,City-Link,TRK9457661343,3987.51
SHP-109314,SKU-00288,SUP-055,LOC-017,334,PENDING,2026-05-29,,DHL MY,TRK5196845292,2831.55
SHP-109315,SKU-00247,SUP-054,LOC-007,303,DELIVERED,2026-07-21,2026-07-22,TNT Malaysia,TRK6599147373,2943.57
SHP-109316,SKU-00059,SUP-061,LOC-004,383,DELIVERED,2026-06-17,2026-06-19,GDEX,TRK3089791950,2672.14
SHP-109317,SKU-00470,SUP-040,LOC-012,427,IN_TRANSIT,2026-08-08,,GDEX,TRK7088769284,2690.88
SHP-109318,SKU-00084,SUP-157,LOC-004,497,IN_TRANSIT,2026-07-24,,DHL MY,TRK8807976723,272.70
SHP-109319,SKU-00338,SUP-037,LOC-016,228,DELIVERED,2026-06-01,2026-06-01,Pos Laju,TRK1876711253,3348.53
SHP-109320,SKU-00088,SUP-067,LOC-005,168,DELIVERED,2026-06-16,2026-06-17,GDEX,TRK9197890877,3092.33
SHP-109321,SKU-00437,SUP-103,LOC-014,337,DELIVERED,2026-06-25,2026-06-24,DHL MY,TRK9672838377,224.74
SHP-109322,SKU-00072,SUP-135,LOC-016,480,IN_TRANSIT,2026-07-06,,Pos Laju,TRK4479054408,126.03
SHP-109323,SKU-00074,SUP-083,LOC-002,470,IN_TRANSIT,2026-06-16,,City-Link,TRK8004235597,200.73
SHP-109324,SKU-00225,SUP-028,LOC-001,218,DELIVERED,2026-08-06,2026-08-05,City-Link,TRK5301953311,4357.86
SHP-109325,SKU-00278,SUP-102,LOC-010,400,DELIVERED,2026-08-10,2026-08-12,TNT Malaysia,TRK3190009401,2997.30
SHP-109326,SKU-00342,SUP-044,LOC-017,114,DELAYED,2026-07-21,,DHL MY,TRK5978889314,2165.48
SHP-109327,SKU-00007,SUP-155,LOC-013,385,DELIVERED,2026-05-17,2026-05-16,City-Link,TRK6749091110,4481.90
SHP-109328,SKU-00498,SUP-093,LOC-014,347,DELIVERED,2026-05-23,2026-05-22,DHL MY,TRK8572728363,4451.75
SHP-109329,SKU-00362,SUP-081,LOC-016,100,IN_TRANSIT,2026-07-15,,GDEX,TRK8156807675,4340.70
SHP-109330,SKU-00357,SUP-190,LOC-011,328,DELIVERED,2026-07-11,2026-07-12,DHL MY,TRK7254902610,3140.14
SHP-109331,SKU-00443,SUP-112,LOC-018,52,IN_TRANSIT,2026-06-21,,DHL MY,TRK3304551061,3191.07
SHP-109332,SKU-00294,SUP-076,LOC-006,225,PENDING,2026-05-26,,Pos Laju,TRK1843449075,3033.45
SHP-109333,SKU-00054,SUP-077,LOC-002,101,DELIVERED,2026-06-06,2026-06-08,J&T Express,TRK3986127056,3150.65
SHP-109334,SKU-00216,SUP-123,LOC-011,14,PENDING,2026-08-02,,City-Link,TRK9422686250,4550.73
SHP-109335,SKU-00476,SUP-196,LOC-014,231,IN_TRANSIT,2026-08-01,,TNT Malaysia,TRK7769761944,4225.60
SHP-109336,SKU-00179,SUP-091,LOC-013,13,PENDING,2026-07-08,,DHL MY,TRK4058222009,3847.21
SHP-109337,SKU-00200,SUP-034,LOC-005,52,PENDING,2026-07-08,,City-Link,TRK7496884322,784.02
SHP-109338,SKU-00115,SUP-115,LOC-003,17,PENDING,2026-07-26,,City-Link,TRK9717719520,1171.43
SHP-109339,SKU-00133,SUP-084,LOC-006,439,DELIVERED,2026-05-30,2026-05-30,City-Link,TRK6744356484,4539.11
SHP-109340,SKU-00458,SUP-167,LOC-007,479,DELIVERED,2026-06-10,2026-06-11,Pos Laju,TRK5183910019,2153.46
SHP-109341,SKU-00212,SUP-068,LOC-013,164,DELIVERED,2026-05-17,2026-05-16,TNT Malaysia,TRK7215348387,2206.81
SHP-109342,SKU-00147,SUP-019,LOC-017,223,PENDING,2026-08-10,,TNT Malaysia,TRK1750135849,2501.78
SHP-109343,SKU-00232,SUP-058,LOC-014,52,IN_TRANSIT,2026-07-11,,Pos Laju,TRK6511615854,468.15
SHP-109344,SKU-00174,SUP-042,LOC-020,93,DELIVERED,2026-05-18,2026-05-20,Pos Laju,TRK6302748645,4035.99
SHP-109345,SKU-00266,SUP-148,LOC-013,370,PENDING,2026-07-03,,J&T Express,TRK9801860731,741.15
SHP-109346,SKU-00123,SUP-099,LOC-013,101,IN_TRANSIT,2026-08-04,,GDEX,TRK8260862005,4771.01
SHP-109347,SKU-00392,SUP-068,LOC-008,488,PENDING,2026-06-27,,TNT Malaysia,TRK2570146384,2427.75
SHP-109348,SKU-00268,SUP-147,LOC-014,30,PENDING,2026-07-06,,J&T Express,TRK3100655632,2418.75
SHP-109349,SKU-00184,SUP-121,LOC-001,6,DELIVERED,2026-06-29,2026-06-30,DHL MY,TRK8384346578,2901.19
SHP-109350,SKU-00335,SUP-021,LOC-012,350,DELIVERED,2026-06-09,2026-06-09,Pos Laju,TRK6559634369,1233.10
SHP-109351,SKU-00245,SUP-141,LOC-005,181,DELIVERED,2026-06-27,2026-06-29,GDEX,TRK3401619193,3672.25
SHP-109352,SKU-00292,SUP-151,LOC-015,174,IN_TRANSIT,2026-05-18,,J&T Express,TRK5599815384,1930.92
SHP-109353,SKU-00048,SUP-159,LOC-007,264,DELIVERED,2026-08-10,2026-08-11,J&T Express,TRK3373663814,351.24
SHP-109354,SKU-00170,SUP-145,LOC-004,216,DELAYED,2026-07-27,,GDEX,TRK9817650299,794.81
SHP-109355,SKU-00274,SUP-075,LOC-002,112,DELIVERED,2026-06-25,2026-06-25,DHL MY,TRK6805403028,2054.49
SHP-109356,SKU-00374,SUP-118,LOC-007,311,IN_TRANSIT,2026-05-13,,J&T Express,TRK9853137572,1193.93
SHP-109357,SKU-00061,SUP-149,LOC-019,214,DELIVERED,2026-07-07,2026-07-09,DHL MY,TRK4173683872,3483.12
SHP-109358,SKU-00399,SUP-056,LOC-013,334,DELAYED,2026-07-28,,J&T Express,TRK4603009091,229.59
SHP-109359,SKU-00335,SUP-091,LOC-004,18,IN_TRANSIT,2026-08-03,,Pos Laju,TRK1124639655,2937.70
SHP-109360,SKU-00300,SUP-198,LOC-014,339,CANCELLED,2026-06-01,,J&T Express,TRK5697517462,4229.23
SHP-109361,SKU-00084,SUP-037,LOC-004,498,DELIVERED,2026-06-28,2026-06-30,GDEX,TRK2566946672,1063.39
SHP-109362,SKU-00311,SUP-125,LOC-015,7,IN_TRANSIT,2026-06-13,,GDEX,TRK6304053324,4136.65
SHP-109363,SKU-00086,SUP-056,LOC-015,499,DELIVERED,2026-05-12,2026-05-12,DHL MY,TRK9419801780,4850.83
SHP-109364,SKU-00202,SUP-004,LOC-009,469,DELIVERED,2026-07-17,2026-07-18,Pos Laju,TRK5434678600,2754.76
SHP-109365,SKU-00159,SUP-096,LOC-012,69,DELIVERED,2026-07-07,2026-07-09,TNT Malaysia,TRK5205494952,4519.81
SHP-109366,SKU-00234,SUP-157,LOC-008,106,PENDING,2026-06-27,,City-Link,TRK3113691360,4576.06
SHP-109367,SKU-00179,SUP-145,LOC-002,123,IN_TRANSIT,2026-06-06,,TNT Malaysia,TRK2157201066,2273.56
SHP-109368,SKU-00280,SUP-117,LOC-015,53,DELIVERED,2026-07-28,2026-07-29,GDEX,TRK8939514355,1719.71
SHP-109369,SKU-00232,SUP-065,LOC-014,225,DELIVERED,2026-06-22,2026-06-23,J&T Express,TRK7532520859,1930.96
SHP-109370,SKU-00204,SUP-122,LOC-002,120,PENDING,2026-08-04,,TNT Malaysia,TRK9526047283,4231.63
SHP-109371,SKU-00297,SUP-104,LOC-015,333,IN_TRANSIT,2026-08-11,,DHL MY,TRK1730776732,2343.62
SHP-109372,SKU-00365,SUP-156,LOC-012,181,DELIVERED,2026-06-17,2026-06-19,GDEX,TRK2226545609,2046.24
SHP-109373,SKU-00328,SUP-173,LOC-010,201,IN_TRANSIT,2026-07-18,,J&T Express,TRK9608757528,119.81
SHP-109374,SKU-00063,SUP-001,LOC-013,398,PENDING,2026-05-14,,GDEX,TRK9194175891,4833.46
SHP-109375,SKU-00392,SUP-012,LOC-014,135,PENDING,2026-08-10,,J&T Express,TRK1969545211,4053.76
SHP-109376,SKU-00356,SUP-039,LOC-014,15,DELIVERED,2026-05-14,2026-05-16,TNT Malaysia,TRK9869806294,752.49
SHP-109377,SKU-00124,SUP-073,LOC-020,120,DELIVERED,2026-07-29,2026-07-31,TNT Malaysia,TRK4584127932,4952.85
SHP-109378,SKU-00356,SUP-014,LOC-010,193,IN_TRANSIT,2026-05-05,,Pos Laju,TRK7416048479,2630.19
SHP-109379,SKU-00259,SUP-023,LOC-013,412,IN_TRANSIT,2026-05-30,,TNT Malaysia,TRK3113800710,4771.09
SHP-109380,SKU-00213,SUP-140,LOC-006,26,DELIVERED,2026-07-25,2026-07-25,TNT Malaysia,TRK3571963210,4530.00
SHP-109381,SKU-00045,SUP-184,LOC-005,52,DELIVERED,2026-07-19,2026-07-19,GDEX,TRK7516777230,1552.45
SHP-109382,SKU-00308,SUP-006,LOC-008,305,IN_TRANSIT,2026-06-26,,GDEX,TRK4676854675,812.77
SHP-109383,SKU-00279,SUP-033,LOC-004,413,DELIVERED,2026-07-06,2026-07-06,Pos Laju,TRK7446370666,1126.43
SHP-109384,SKU-00270,SUP-127,LOC-008,358,DELIVERED,2026-06-09,2026-06-10,J&T Express,TRK5686368784,254.94
SHP-109385,SKU-00228,SUP-027,LOC-015,336,DELIVERED,2026-07-11,2026-07-12,Pos Laju,TRK1374517213,105.74
SHP-109386,SKU-00123,SUP-180,LOC-005,385,IN_TRANSIT,2026-07-17,,J&T Express,TRK7258645864,3504.11
SHP-109387,SKU-00416,SUP-142,LOC-020,444,IN_TRANSIT,2026-07-29,,J&T Express,TRK1962261424,423.23
SHP-109388,SKU-00228,SUP-126,LOC-010,195,DELIVERED,2026-07-27,2026-07-29,TNT Malaysia,TRK2463304692,1090.16
SHP-109389,SKU-00469,SUP-172,LOC-019,241,PENDING,2026-07-07,,GDEX,TRK7367232333,4600.71
SHP-109390,SKU-00500,SUP-135,LOC-019,251,DELIVERED,2026-07-28,2026-07-29,Pos Laju,TRK8895638683,4601.43
SHP-109391,SKU-00453,SUP-030,LOC-015,203,IN_TRANSIT,2026-05-21,,City-Link,TRK2968229076,2270.18
SHP-109392,SKU-00088,SUP-114,LOC-003,310,DELAYED,2026-07-25,,DHL MY,TRK9950280887,3416.06
SHP-109393,SKU-00092,SUP-102,LOC-014,92,DELIVERED,2026-07-16,2026-07-15,City-Link,TRK9622520086,4695.56
SHP-109394,SKU-00077,SUP-149,LOC-007,191,PENDING,2026-06-14,,TNT Malaysia,TRK6663945053,4997.03
SHP-109395,SKU-00392,SUP-127,LOC-006,201,DELAYED,2026-07-25,,J&T Express,TRK1797522778,2917.50
SHP-109396,SKU-00088,SUP-037,LOC-011,214,IN_TRANSIT,2026-07-23,,GDEX,TRK3955792196,749.39
SHP-109397,SKU-00171,SUP-152,LOC-016,376,CANCELLED,2026-06-11,,City-Link,TRK1503800487,1729.96
SHP-109398,SKU-00390,SUP-124,LOC-002,465,IN_TRANSIT,2026-08-06,,J&T Express,TRK6904643039,756.70
SHP-109399,SKU-00328,SUP-159,LOC-004,353,DELIVERED,2026-08-02,2026-08-03,Pos Laju,TRK5375660013,506.99
SHP-109400,SKU-00133,SUP-135,LOC-011,310,DELIVERED,2026-07-10,2026-07-11,TNT Malaysia,TRK8979132304,3523.75
SHP-109401,SKU-00443,SUP-036,LOC-011,147,IN_TRANSIT,2026-05-18,,City-Link,TRK8266493936,2734.46
SHP-109402,SKU-00343,SUP-061,LOC-019,279,DELIVERED,2026-06-11,2026-06-12,City-Link,TRK4586511915,4408.28
SHP-109403,SKU-00387,SUP-126,LOC-001,443,IN_TRANSIT,2026-07-12,,DHL MY,TRK6667999518,4337.18
SHP-109404,SKU-00301,SUP-192,LOC-001,259,DELIVERED,2026-05-18,2026-05-18,GDEX,TRK3072443194,960.91
SHP-109405,SKU-00336,SUP-068,LOC-008,233,IN_TRANSIT,2026-05-24,,DHL MY,TRK6685797177,4212.61
SHP-109406,SKU-00097,SUP-180,LOC-014,7,DELIVERED,2026-07-14,2026-07-13,GDEX,TRK9969731789,50.26
SHP-109407,SKU-00406,SUP-177,LOC-002,29,DELIVERED,2026-05-26,2026-05-26,J&T Express,TRK6736173253,3267.00
SHP-109408,SKU-00157,SUP-030,LOC-001,425,DELIVERED,2026-05-09,2026-05-09,City-Link,TRK4629310484,2542.17
SHP-109409,SKU-00145,SUP-050,LOC-020,304,IN_TRANSIT,2026-08-02,,TNT Malaysia,TRK5858672657,3866.45
SHP-109410,SKU-00206,SUP-106,LOC-007,369,DELIVERED,2026-05-14,2026-05-15,J&T Express,TRK5266834739,980.59
SHP-109411,SKU-00283,SUP-179,LOC-011,269,DELIVERED,2026-05-05,2026-05-07,J&T Express,TRK9393981649,2635.19
SHP-109412,SKU-00214,SUP-004,LOC-010,169,DELIVERED,2026-07-11,2026-07-11,GDEX,TRK1626822443,121.75
SHP-109413,SKU-00089,SUP-025,LOC-016,335,DELIVERED,2026-07-12,2026-07-11,GDEX,TRK7745566305,3861.55
SHP-109414,SKU-00313,SUP-137,LOC-018,228,IN_TRANSIT,2026-05-23,,DHL MY,TRK5119066440,1596.46
SHP-109415,SKU-00329,SUP-179,LOC-019,86,PENDING,2026-07-29,,City-Link,TRK1786019279,3897.58
SHP-109416,SKU-00257,SUP-026,LOC-020,425,DELIVERED,2026-05-30,2026-05-31,City-Link,TRK6202643969,1346.25
SHP-109417,SKU-00363,SUP-141,LOC-006,380,DELIVERED,2026-06-27,2026-06-26,J&T Express,TRK9144319093,2194.92
SHP-109418,SKU-00290,SUP-179,LOC-004,15,PENDING,2026-08-05,,TNT Malaysia,TRK3570398206,1434.37
SHP-109419,SKU-00078,SUP-192,LOC-009,313,DELIVERED,2026-05-27,2026-05-26,DHL MY,TRK5635175237,1343.23
SHP-109420,SKU-00092,SUP-021,LOC-001,387,DELIVERED,2026-06-11,2026-06-11,TNT Malaysia,TRK2986763385,4466.85
SHP-109421,SKU-00181,SUP-183,LOC-019,449,DELAYED,2026-07-27,,Pos Laju,TRK1284953407,4257.97
SHP-109422,SKU-00195,SUP-165,LOC-019,321,DELIVERED,2026-07-30,2026-07-30,J&T Express,TRK6387924431,4843.54
SHP-109423,SKU-00215,SUP-177,LOC-008,228,DELIVERED,2026-06-26,2026-06-25,Pos Laju,TRK6351280809,1385.90
SHP-109424,SKU-00201,SUP-011,LOC-002,311,DELAYED,2026-07-21,,TNT Malaysia,TRK3032339512,1459.16
SHP-109425,SKU-00429,SUP-178,LOC-020,443,PENDING,2026-05-17,,TNT Malaysia,TRK3523371834,629.79
SHP-109426,SKU-00209,SUP-045,LOC-014,170,DELIVERED,2026-07-16,2026-07-15,Pos Laju,TRK1530951845,4080.42
SHP-109427,SKU-00194,SUP-057,LOC-002,500,DELIVERED,2026-07-28,2026-07-27,DHL MY,TRK6462806295,1031.99
SHP-109428,SKU-00324,SUP-099,LOC-014,67,DELAYED,2026-07-27,,J&T Express,TRK8900771044,2608.52
SHP-109429,SKU-00499,SUP-113,LOC-006,56,DELAYED,2026-07-26,,City-Link,TRK4847835113,4117.73
SHP-109430,SKU-00040,SUP-171,LOC-016,355,IN_TRANSIT,2026-07-01,,GDEX,TRK8175821706,213.14
SHP-109431,SKU-00012,SUP-126,LOC-007,382,DELIVERED,2026-07-22,2026-07-22,J&T Express,TRK6707946817,1167.61
SHP-109432,SKU-00101,SUP-179,LOC-010,300,PENDING,2026-05-16,,Pos Laju,TRK2074014445,3209.82
SHP-109433,SKU-00303,SUP-033,LOC-006,215,DELIVERED,2026-07-23,2026-07-22,Pos Laju,TRK7822621581,848.19
SHP-109434,SKU-00283,SUP-046,LOC-001,460,PENDING,2026-05-27,,TNT Malaysia,TRK4950645011,241.27
SHP-109435,SKU-00052,SUP-076,LOC-004,181,PENDING,2026-05-25,,TNT Malaysia,TRK6241791392,720.96
SHP-109436,SKU-00267,SUP-149,LOC-012,302,IN_TRANSIT,2026-06-06,,GDEX,TRK9721786614,1761.90
SHP-109437,SKU-00463,SUP-006,LOC-007,297,PENDING,2026-07-17,,DHL MY,TRK4480034771,2636.82
SHP-109438,SKU-00442,SUP-079,LOC-018,153,IN_TRANSIT,2026-07-08,,J&T Express,TRK4083582245,871.11
SHP-109439,SKU-00097,SUP-052,LOC-011,240,IN_TRANSIT,2026-07-09,,City-Link,TRK1655441193,1547.57
SHP-109440,SKU-00142,SUP-068,LOC-015,188,DELAYED,2026-07-24,,DHL MY,TRK7402944529,2815.45
SHP-109441,SKU-00397,SUP-106,LOC-009,441,IN_TRANSIT,2026-06-27,,J&T Express,TRK8477751140,2090.07
SHP-109442,SKU-00248,SUP-198,LOC-004,155,PENDING,2026-05-15,,TNT Malaysia,TRK3946404119,1266.67
SHP-109443,SKU-00013,SUP-140,LOC-015,43,IN_TRANSIT,2026-05-17,,GDEX,TRK4231201870,1401.89
SHP-109444,SKU-00038,SUP-165,LOC-015,399,DELAYED,2026-07-29,,J&T Express,TRK3853509969,4471.45
SHP-109445,SKU-00046,SUP-005,LOC-008,496,PENDING,2026-08-04,,Pos Laju,TRK3603819093,2285.27
SHP-109446,SKU-00015,SUP-030,LOC-018,263,DELIVERED,2026-07-02,2026-07-02,J&T Express,TRK2636337092,4747.60
SHP-109447,SKU-00306,SUP-036,LOC-015,351,DELIVERED,2026-07-06,2026-07-06,GDEX,TRK3894036604,1996.07
SHP-109448,SKU-00479,SUP-110,LOC-008,119,IN_TRANSIT,2026-07-18,,TNT Malaysia,TRK4112912422,2726.43
SHP-109449,SKU-00346,SUP-055,LOC-005,421,DELIVERED,2026-06-17,2026-06-16,City-Link,TRK5091046945,4759.45
SHP-109450,SKU-00079,SUP-107,LOC-005,358,DELIVERED,2026-08-04,2026-08-03,TNT Malaysia,TRK2106069893,2059.81
SHP-109451,SKU-00375,SUP-023,LOC-010,77,DELIVERED,2026-07-28,2026-07-29,City-Link,TRK8163698268,4843.43
SHP-109452,SKU-00459,SUP-161,LOC-010,15,PENDING,2026-05-25,,J&T Express,TRK4336864745,3412.28
SHP-109453,SKU-00023,SUP-189,LOC-020,325,IN_TRANSIT,2026-06-21,,J&T Express,TRK4225995451,3856.16
SHP-109454,SKU-00450,SUP-071,LOC-005,459,PENDING,2026-06-27,,GDEX,TRK6338020602,2939.06
SHP-109455,SKU-00409,SUP-038,LOC-019,95,IN_TRANSIT,2026-07-10,,TNT Malaysia,TRK1200939232,2058.45
SHP-109456,SKU-00315,SUP-054,LOC-011,438,DELIVERED,2026-05-15,2026-05-14,City-Link,TRK7115340083,2536.96
SHP-109457,SKU-00262,SUP-168,LOC-009,106,DELIVERED,2026-05-31,2026-05-30,City-Link,TRK2601335287,3055.92
SHP-109458,SKU-00008,SUP-119,LOC-011,166,IN_TRANSIT,2026-05-21,,TNT Malaysia,TRK8366199178,4589.09
SHP-109459,SKU-00377,SUP-045,LOC-008,130,PENDING,2026-05-04,,Pos Laju,TRK6938783817,4288.20
SHP-109460,SKU-00267,SUP-034,LOC-018,235,DELIVERED,2026-07-18,2026-07-19,J&T Express,TRK4773601132,2197.11
SHP-109461,SKU-00408,SUP-180,LOC-007,288,DELIVERED,2026-08-07,2026-08-07,City-Link,TRK8319953019,1896.03
SHP-109462,SKU-00037,SUP-133,LOC-020,170,DELIVERED,2026-05-19,2026-05-18,City-Link,TRK9707641123,3968.21
SHP-109463,SKU-00321,SUP-025,LOC-003,366,IN_TRANSIT,2026-07-08,,GDEX,TRK5148767744,2033.39
SHP-109464,SKU-00381,SUP-022,LOC-011,369,DELIVERED,2026-06-02,2026-06-01,J&T Express,TRK2235593558,984.22
SHP-109465,SKU-00406,SUP-060,LOC-012,155,PENDING,2026-05-07,,City-Link,TRK7324900926,2283.61
SHP-109466,SKU-00419,SUP-050,LOC-001,462,IN_TRANSIT,2026-07-01,,DHL MY,TRK4820295429,3035.20
SHP-109467,SKU-00159,SUP-078,LOC-008,96,DELIVERED,2026-05-11,2026-05-11,GDEX,TRK6917079870,915.39
SHP-109468,SKU-00139,SUP-188,LOC-018,189,IN_TRANSIT,2026-05-26,,City-Link,TRK5631868616,4960.56
SHP-109469,SKU-00404,SUP-132,LOC-001,471,DELIVERED,2026-05-30,2026-05-31,TNT Malaysia,TRK9622219064,4891.64
SHP-109470,SKU-00439,SUP-051,LOC-017,228,IN_TRANSIT,2026-06-23,,DHL MY,TRK1344499635,2568.35
SHP-109471,SKU-00176,SUP-021,LOC-003,396,DELIVERED,2026-07-30,2026-07-30,J&T Express,TRK9753429551,960.68
SHP-109472,SKU-00438,SUP-086,LOC-006,146,DELIVERED,2026-07-11,2026-07-10,DHL MY,TRK4900014557,3271.16
SHP-109473,SKU-00216,SUP-052,LOC-011,494,IN_TRANSIT,2026-05-25,,Pos Laju,TRK6454611413,2597.99
SHP-109474,SKU-00244,SUP-167,LOC-015,113,PENDING,2026-08-02,,GDEX,TRK9525999130,4222.95
SHP-109475,SKU-00189,SUP-174,LOC-020,493,IN_TRANSIT,2026-05-08,,GDEX,TRK2860539010,549.67
